url_pattern,view_symbol,urls_file,view_file,kind,decorators,drf_permission_classes,bases,roles_required,login_gated,role_gated,permission_gated,has_inline_auth_check,auth_mixin_gated,rbac_allow_reason,candidate_anonymous,unresolved,public_surface
ai/agentic-actions/,tenant_agentic_actions,apps/portal/urls.py,apps/portal/views_agentic.py,func,"login_required | role_required(User.Role.ADMIN, User.Role.LEADERSHIP, User.Role.PRINCIPAL) | require_http_methods(['GET', 'POST'])",,,"User.Role.ADMIN,User.Role.LEADERSHIP,User.Role.PRINCIPAL",1,1,0,0,0,,0,0,0
configure/ai-line-intents/,tenant_ai_line_intents_view,apps/portal/urls.py,apps/portal/views_ai_line_admin.py,func,login_required | require_http_methods(['GET']),,,,1,0,0,0,0,,0,0,0
configure/ai-line-intents/save/,tenant_ai_line_intents_save,apps/portal/urls.py,apps/portal/views_ai_line_admin.py,func,login_required | require_http_methods(['POST']) | csrf_protect,,,,1,0,0,0,0,,0,0,0
super/ai-line/intent-coverage/,ai_line_intent_coverage,apps/portal/urls.py,apps/portal/views_ai_line_admin.py,func,staff_member_required,,,,1,0,0,0,0,,0,0,0
super/wedges/,wedge_index,apps/portal/urls.py,apps/portal/views_wedges.py,func,staff_member_required | require_http_methods(['GET']),,,,1,0,0,0,0,,0,0,0
super/wedge/<int:wedge_id>/,wedge_detail,apps/portal/urls.py,apps/portal/views_wedges.py,func,staff_member_required | require_http_methods(['GET']),,,,1,0,0,0,0,,0,0,0
super/wedges/countries/,countries_by_wedge,apps/portal/urls.py,apps/portal/views_wedge_surfaces.py,func,staff_member_required | require_http_methods(['GET']),,,,1,0,0,0,0,,0,0,0
super/wedges/integrations/,integrations_by_wedge,apps/portal/urls.py,apps/portal/views_wedge_surfaces.py,func,staff_member_required | require_http_methods(['GET']),,,,1,0,0,0,0,,0,0,0
super/wedges/grading-scales/,grading_scales_by_wedge,apps/portal/urls.py,apps/portal/views_wedge_surfaces.py,func,staff_member_required | require_http_methods(['GET']),,,,1,0,0,0,0,,0,0,0
super/wedges/institution-types/,institution_types_by_wedge,apps/portal/urls.py,apps/portal/views_wedge_surfaces.py,func,staff_member_required | require_http_methods(['GET']),,,,1,0,0,0,0,,0,0,0
super/wedges/multicampus-billing/,multicampus_billing,apps/portal/urls.py,apps/portal/views_multicampus_billing.py,func,staff_member_required | require_http_methods(['GET']),,,,1,0,0,0,0,,0,0,0
configure/institution-type/,assignment_view,apps/portal/urls.py,apps/portal/views_institution_assign.py,func,login_required | require_http_methods(['GET']),,,,1,0,0,0,0,,0,0,0
configure/institution-type/save/,assignment_save,apps/portal/urls.py,apps/portal/views_institution_assign.py,func,login_required | require_http_methods(['POST']) | csrf_protect,,,,1,0,0,0,0,,0,0,0
super/wedges/multicampus-academics/,multicampus_academics,apps/portal/urls.py,apps/portal/views_multicampus_academics.py,func,staff_member_required | require_http_methods(['GET']),,,,1,0,0,0,0,,0,0,0
super/wedges/multicampus-extension/,multicampus_extension,apps/portal/urls.py,apps/portal/views_multicampus_extension.py,func,staff_member_required | require_http_methods(['GET']),,,,1,0,0,0,0,,0,0,0
super/integrations/lms/,lms_index,apps/portal/urls.py,apps/portal/views_lms_console.py,func,staff_member_required | require_http_methods(['GET']),,,,1,0,0,0,0,,0,0,0
super/integrations/lms/audit/,lms_audit_index,apps/portal/urls.py,apps/portal/views_lms_audit.py,func,staff_member_required | require_http_methods(['GET']),,,,1,0,0,0,0,,0,0,0
super/integrations/lms/audit/exports/,lms_audit_export_index,apps/portal/urls.py,apps/portal/views_lms_audit.py,func,staff_member_required | require_http_methods(['GET']),,,,1,0,0,0,0,,0,0,0
super/integrations/lms/audit/exports/<str:filename>/,lms_audit_export_download,apps/portal/urls.py,apps/portal/views_lms_audit.py,func,staff_member_required | require_http_methods(['GET']),,,,1,0,0,0,0,,0,0,0
super/integrations/oneroster/idempotency-audit/,idempotency_audit_index,apps/portal/urls.py,apps/portal/views_idempotency_audit.py,func,staff_member_required | require_http_methods(['GET']),,,,1,0,0,0,0,,0,0,0
super/integrations/lms/<str:provider>/,lms_provider_detail,apps/portal/urls.py,apps/portal/views_lms_console.py,func,staff_member_required | require_http_methods(['GET']),,,,1,0,0,0,0,,0,0,0
super/integrations/lms/<str:provider>/save/,lms_token_save,apps/portal/urls.py,apps/portal/views_lms_console.py,func,staff_member_required | csrf_protect | require_http_methods(['POST']),,,,1,0,0,0,0,,0,0,0
super/integrations/lms/<str:provider>/push-grade/,lms_push_grade,apps/portal/urls.py,apps/portal/views_lms_console.py,func,staff_member_required | csrf_protect | require_http_methods(['POST']),,,,1,0,0,0,0,,0,0,0
super/integrations/lms/<str:provider>/refresh-token/,lms_token_refresh,apps/portal/urls.py,apps/portal/views_lms_console.py,func,staff_member_required | csrf_protect | require_http_methods(['POST']),,,,1,0,0,0,0,,0,0,0
super/integrations/lms/<str:provider>/pkce/start/,lms_pkce_start,apps/portal/urls.py,apps/portal/views_lms_pkce.py,func,staff_member_required | require_http_methods(['GET']),,,,1,0,0,0,0,,0,0,0
super/integrations/lms/<str:provider>/pkce/callback/,lms_pkce_callback,apps/portal/urls.py,apps/portal/views_lms_pkce.py,func,staff_member_required | require_http_methods(['GET']),,,,1,0,0,0,0,,0,0,0
super/integrations/lms/<str:provider>/pkce/build/,lms_pkce_build,apps/portal/urls.py,apps/portal/views_lms_pkce.py,func,staff_member_required | require_http_methods(['GET']),,,,1,0,0,0,0,,0,0,0
super/sso/bindings/,tenant_bindings_index,apps/portal/urls.py,apps/portal/views_tenant_binding.py,func,staff_member_required | require_http_methods(['GET']),,,,1,0,0,0,0,,0,0,0
super/sso/bindings/reassign/,tenant_binding_reassign,apps/portal/urls.py,apps/portal/views_tenant_binding.py,func,staff_member_required | csrf_protect | require_http_methods(['POST']),,,,1,0,0,0,0,,0,0,0
super/devices/,device_registrations_index,apps/portal/urls.py,apps/portal/views_device_governance.py,func,staff_member_required | require_http_methods(['GET']),,,,1,0,0,0,0,,0,0,0
super/devices/revoke/,device_registration_revoke,apps/portal/urls.py,apps/portal/views_device_governance.py,func,staff_member_required | csrf_protect | require_http_methods(['POST']),,,,1,0,0,0,0,,0,0,0
super/devices/reinstate/,device_registration_reinstate,apps/portal/urls.py,apps/portal/views_device_governance.py,func,staff_member_required | csrf_protect | require_http_methods(['POST']),,,,1,0,0,0,0,,0,0,0
super/sync-health/,sync_health_index,apps/portal/urls.py,apps/portal/views_sync_health.py,func,staff_member_required | require_http_methods(['GET']),,,,1,0,0,0,0,,0,0,0
super/transfers/,transfer_cases_index,apps/portal/urls.py,apps/portal/views_transfers.py,func,staff_member_required | require_http_methods(['GET']),,,,1,0,0,0,0,,0,0,0
super/transfers/create/,transfer_case_create,apps/portal/urls.py,apps/portal/views_transfers.py,func,staff_member_required | csrf_protect | require_http_methods(['POST']),,,,1,0,0,0,0,,0,0,0
super/transfers/request-consent/,transfer_case_request_consent,apps/portal/urls.py,apps/portal/views_transfers.py,func,staff_member_required | csrf_protect | require_http_methods(['POST']),,,,1,0,0,0,0,,0,0,0
super/transfers/run/,transfer_case_run,apps/portal/urls.py,apps/portal/views_transfers.py,func,staff_member_required | csrf_protect | require_http_methods(['POST']),,,,1,0,0,0,0,,0,0,0
super/transfers/abort/,transfer_case_abort,apps/portal/urls.py,apps/portal/views_transfers.py,func,staff_member_required | csrf_protect | require_http_methods(['POST']),,,,1,0,0,0,0,,0,0,0
super/merges/,merge_ops_index,apps/portal/urls.py,apps/portal/views_merge.py,func,staff_member_required | require_http_methods(['GET']),,,,1,0,0,0,0,,0,0,0
super/merges/create/,merge_op_create,apps/portal/urls.py,apps/portal/views_merge.py,func,staff_member_required | csrf_protect | require_http_methods(['POST']),,,,1,0,0,0,0,,0,0,0
super/merges/approve/,merge_op_approve,apps/portal/urls.py,apps/portal/views_merge.py,func,staff_member_required | csrf_protect | require_http_methods(['POST']),,,,1,0,0,0,0,,0,0,0
super/merges/apply/,merge_op_apply,apps/portal/urls.py,apps/portal/views_merge.py,func,staff_member_required | csrf_protect | require_http_methods(['POST']),,,,1,0,0,0,0,,0,0,0
super/school-batches/,school_batches_index,apps/portal/urls.py,apps/portal/views_school_batches.py,func,staff_member_required | require_http_methods(['GET']),,,,1,0,0,0,0,,0,0,0
super/school-batches/create/,school_batch_create,apps/portal/urls.py,apps/portal/views_school_batches.py,func,staff_member_required | csrf_protect | require_http_methods(['POST']),,,,1,0,0,0,0,,0,0,0
super/school-batches/approve/,school_batch_approve,apps/portal/urls.py,apps/portal/views_school_batches.py,func,staff_member_required | csrf_protect | require_http_methods(['POST']),,,,1,0,0,0,0,,0,0,0
super/school-batches/start/,school_batch_start,apps/portal/urls.py,apps/portal/views_school_batches.py,func,staff_member_required | csrf_protect | require_http_methods(['POST']),,,,1,0,0,0,0,,0,0,0
super/school-batches/advance/,school_batch_advance,apps/portal/urls.py,apps/portal/views_school_batches.py,func,staff_member_required | csrf_protect | require_http_methods(['POST']),,,,1,0,0,0,0,,0,0,0
super/school-batches/cancel/,school_batch_cancel,apps/portal/urls.py,apps/portal/views_school_batches.py,func,staff_member_required | csrf_protect | require_http_methods(['POST']),,,,1,0,0,0,0,,0,0,0
super/school-batches/wind-down/,school_batch_wind_down,apps/portal/urls.py,apps/portal/views_school_batches.py,func,staff_member_required | csrf_protect | require_http_methods(['POST']),,,,1,0,0,0,0,,0,0,0
ai/draft/parent-message/,ai_draft_parent_message,apps/portal/urls.py,apps/portal/views_ai_draft.py,func,login_required | require_POST,,,,1,0,0,0,0,,0,0,0
ai/draft/report-card-comment/,ai_draft_report_card_comment,apps/portal/urls.py,apps/portal/views_ai_draft.py,func,login_required | require_POST,,,,1,0,0,0,0,,0,0,0
ai/draft/lesson-outline/,ai_draft_lesson_outline,apps/portal/urls.py,apps/portal/views_ai_draft.py,func,login_required | require_POST,,,,1,0,0,0,0,,0,0,0
ai/draft/announcement/,ai_draft_announcement,apps/portal/urls.py,apps/portal/views_ai_draft.py,func,login_required | require_POST,,,,1,0,0,0,0,,0,0,0
ai/suggest/subject-lines/,ai_suggest_subject_lines,apps/portal/urls.py,apps/portal/views_ai_draft.py,func,login_required | require_POST,,,,1,0,0,0,0,,0,0,0
ai/rewrite/plain-language/,ai_rewrite_plain_language,apps/portal/urls.py,apps/portal/views_ai_draft.py,func,login_required | require_POST,,,,1,0,0,0,0,,0,0,0
ai/suggest/replies/,ai_suggest_replies,apps/portal/urls.py,apps/portal/views_ai_draft.py,func,login_required | require_POST,,,,1,0,0,0,0,,0,0,0
ai/summarize/thread/,ai_summarize_thread,apps/portal/urls.py,apps/portal/views_ai_draft.py,func,login_required | require_POST,,,,1,0,0,0,0,,0,0,0
guide/,runmycampus_guide,apps/portal/urls.py,apps/portal/views_runmycampus_guide.py,func,login_required,,,,1,0,0,0,0,,0,0,0
education/teacher/,education_pack_teacher,apps/portal/urls.py,apps/portal/views_education_pack.py,func,login_required,,,,1,0,0,0,0,,0,0,0
education/parent/,education_pack_parent,apps/portal/urls.py,apps/portal/views_education_pack.py,func,login_required,,,,1,0,0,0,0,,0,0,0
partner-docs/assistant/,partner_documentation_assistant,apps/portal/urls.py,apps/portal/views_partner_docs.py,func,login_required,,,,1,0,0,0,0,,0,0,0
,parent_dashboard,apps/portal/urls.py,apps/portal/views_parent.py,func,parent_portal_required | role_required(User.Role.PARENT) | trace_view('parent.dashboard.render'),,,User.Role.PARENT,1,1,0,0,0,,0,0,0
home/,parent_dashboard,apps/portal/urls.py,apps/portal/views_parent.py,func,parent_portal_required | role_required(User.Role.PARENT) | trace_view('parent.dashboard.render'),,,User.Role.PARENT,1,1,0,0,0,,0,0,0
parent/,parent_dashboard,apps/portal/urls.py,apps/portal/views_parent.py,func,parent_portal_required | role_required(User.Role.PARENT) | trace_view('parent.dashboard.render'),,,User.Role.PARENT,1,1,0,0,0,,0,0,0
parent/workflow/,parent_workflow_center,apps/portal/urls.py,apps/portal/views_parent.py,func,parent_portal_required | role_required(User.Role.PARENT),,,User.Role.PARENT,1,1,0,0,0,,0,0,0
parent/results/<int:student_id>/,parent_child_results,apps/portal/urls.py,apps/portal/views_parent.py,func,parent_portal_required | role_required(User.Role.PARENT) | audit_pii_view,,,User.Role.PARENT,1,1,0,0,0,,0,0,0
parent/link-child/,link_child_wizard,apps/portal/urls.py,apps/portal/views_parent.py,func,parent_portal_required | role_required(User.Role.PARENT),,,User.Role.PARENT,1,1,0,0,0,,0,0,0
parent/link-child/legacy/,link_child,apps/portal/urls.py,apps/portal/views_parent.py,func,parent_portal_required | role_required(User.Role.PARENT),,,User.Role.PARENT,1,1,0,0,0,,0,0,0
parent/set-active-child/<int:child_id>/,parent_set_active_child,apps/portal/urls.py,apps/portal/views_parent.py,func,parent_portal_required | role_required(User.Role.PARENT),,,User.Role.PARENT,1,1,0,0,0,,0,0,0
parent/claim-invite/,claim_invite,apps/portal/urls.py,apps/portal/views_parent.py,func,parent_portal_required | role_required(User.Role.PARENT),,,User.Role.PARENT,1,1,0,0,0,,0,0,0
parent/claim-invite/<str:token>/,claim_invite,apps/portal/urls.py,apps/portal/views_parent.py,func,parent_portal_required | role_required(User.Role.PARENT),,,User.Role.PARENT,1,1,0,0,0,,0,0,0
parent/finance/,parent_finance,apps/portal/urls.py,apps/portal/views_parent_finance.py,func,parent_portal_required | role_required(User.Role.PARENT),,,User.Role.PARENT,1,1,0,0,0,,0,0,0
parent/finance/health/,parent_finance_health,apps/portal/urls.py,,,,,,,0,0,0,0,0,,0,1,0
parent/finance/pay-all/,parent_finance_pay_all,apps/portal/urls.py,apps/portal/views_parent_finance.py,func,"parent_portal_required | role_required(User.Role.PARENT) | require_http_methods(['GET', 'POST'])",,,User.Role.PARENT,1,1,0,0,0,,0,0,0
parent/wallet/,parent_wallet,apps/portal/urls.py,apps/portal/views_parent_finance.py,func,parent_portal_required | role_required(User.Role.PARENT),,,User.Role.PARENT,1,1,0,0,0,,0,0,0
parent/settings/security/,parent_settings_security,apps/portal/urls.py,apps/portal/views_parent.py,func,parent_portal_required | role_required(User.Role.PARENT),,,User.Role.PARENT,1,1,0,0,0,,0,0,0
parent/data-rights/,parent_data_rights,apps/portal/urls.py,apps/portal/views_parent_gdpr.py,func,"login_required | require_http_methods(['GET', 'POST'])",,,,1,0,0,0,0,,0,0,0
parent/data-rights/status.json,api_parent_data_rights_status,apps/portal/urls.py,apps/portal/views_parent_gdpr.py,func,login_required | require_http_methods(['GET']),,,,1,0,0,0,0,,0,0,0
parent/feed/,parent_feed,apps/portal/urls.py,apps/portal/views_parent_finance.py,func,parent_portal_required | role_required(User.Role.PARENT),,,User.Role.PARENT,1,1,0,0,0,,0,0,0
teacher/feed/,teacher_feed,apps/portal/urls.py,apps/portal/views_teacher.py,func,role_required(User.Role.TEACHER),,,User.Role.TEACHER,1,1,0,0,0,,0,0,0
proud-campus/,proud_campus_feed,apps/portal/urls.py,apps/social_media/views.py,func,"login_required | role_required(User.Role.ADMIN, User.Role.IT_ADMIN, User.Role.LEADERSHIP, User.Role.TEACHER)",,,"User.Role.ADMIN,User.Role.IT_ADMIN,User.Role.LEADERSHIP,User.Role.TEACHER",1,1,0,0,0,,0,0,0
parent/contact-school/,parent_contact_school,apps/portal/urls.py,apps/portal/views_contact_requests.py,func,parent_portal_required | role_required(User.Role.PARENT),,,User.Role.PARENT,1,1,0,0,0,,0,0,0
parent/medal-case/,parent_medal_case,apps/portal/urls.py,apps/portal/views_parent.py,func,parent_portal_required,,,,1,0,0,0,0,inline-auth (login redirect inside view),0,0,0
parent/child/<int:student_id>/id/,child_digital_id,apps/portal/urls.py,apps/portal/views_parent.py,func,parent_portal_required | role_required(User.Role.PARENT) | login_required,,,User.Role.PARENT,1,1,0,0,0,,0,0,0
teacher/my-id/,my_digital_id,apps/portal/urls.py,apps/portal/views.py,func,teacher_portal_required | role_required(User.Role.TEACHER) | login_required,,,User.Role.TEACHER,1,1,0,0,0,,0,0,0
badge/verify/,badge_verify,apps/portal/urls.py,apps/portal/views.py,func,never_cache,,,,1,0,0,0,0,public badge-verifier — anyone with the badge URL can verify authenticity,0,0,0
support/hub/,support_help_hub,apps/portal/urls.py,apps/portal/views_support.py,func,login_required,,,,1,0,0,0,0,,0,0,0
support/ticket/<uuid:ticket_id>/,support_ticket_detail,apps/portal/urls.py,apps/portal/views_support.py,func,login_required,,,,1,0,0,0,0,,0,0,0
support/,support_request,apps/portal/urls.py,apps/portal/views_support.py,func,login_required,,,,1,0,0,0,0,,0,0,0
support/quick-create/,support_quick_create,apps/portal/urls.py,apps/portal/views_support_quick.py,func,login_required | require_POST,,,,1,0,0,0,0,,0,0,0
api/v1/kb/search/,kb_search_inline,apps/portal/urls.py,apps/portal/views_support_quick.py,func,login_required,,,,1,0,0,0,0,,0,0,0
api/v1/kb/offline-pack/,views_kb_offline.api_kb_offline_pack,apps/portal/urls.py,apps/portal/views_kb_offline.py,func,login_required | require_GET,,,,1,0,0,0,0,,0,0,0
api/operational-health.json,tenant_operational_health_json,apps/portal/urls.py,apps/schools/views_tenant_health_api.py,func,login_required | require_GET,,,,1,0,0,0,0,,0,0,0
api/operational-health/stream/,TenantHealthStreamView.as_view,apps/portal/urls.py,apps/schools/views_tenant_health_api.py,class,login_required,,View,,1,0,0,0,0,,0,0,0
offline/sync-queue/,offline_sync_queue,apps/portal/urls.py,apps/portal/views_offline_sync.py,func,"login_required | require_http_methods(['GET', 'POST'])",,,,1,0,0,0,0,,0,0,0
offline/conflicts/,offline_sync_conflicts,apps/portal/urls.py,apps/portal/views_offline_sync.py,func,"login_required | require_http_methods(['GET', 'POST'])",,,,1,0,0,0,0,,0,0,0
api/offline/enqueue/,api_offline_enqueue,apps/portal/urls.py,apps/portal/views_offline_sync.py,func,login_required | require_http_methods(['POST']),,,,1,0,0,0,0,,0,0,0
api/offline/process/,api_offline_process,apps/portal/urls.py,apps/portal/views_offline_sync.py,func,login_required | require_http_methods(['POST']),,,,1,0,0,0,0,,0,0,0
api/offline/apply-batch/,api_offline_apply_batch,apps/portal/urls.py,apps/portal/views_offline_sync.py,func,login_required | require_http_methods(['POST']),,,,1,0,0,0,0,,0,0,0
parent/performance/,parent_child_results,apps/portal/urls.py,apps/portal/views_parent.py,func,parent_portal_required | role_required(User.Role.PARENT) | audit_pii_view,,,User.Role.PARENT,1,1,0,0,0,,0,0,0
forums/,views_forums.forum_home,apps/portal/urls.py,apps/portal/views_forums.py,func,login_required | require_http_methods(['GET']),,,,1,0,0,0,0,,0,0,0
forums/new/,views_forums.forum_new_topic,apps/portal/urls.py,apps/portal/views_forums.py,func,"login_required | require_http_methods(['GET', 'POST'])",,,,1,0,0,0,0,,0,0,0
forums/category/<slug:category_slug>/,views_forums.forum_category,apps/portal/urls.py,apps/portal/views_forums.py,func,login_required | require_http_methods(['GET']),,,,1,0,0,0,0,,0,0,0
